,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
219,"Kyle Mooney, Mark Hamill, Jane Adams, Greg Kinnear",4 wins & 9 nominations.,"$529,426",USA,14 Nov 2017,Dave McCary,,"Comedy, Drama",English,68,"Brigsby Bear Adventures is a children's TV show produced for an audience of one: James. When the show abruptly ends, James's life changes forever, and he sets out to finish the story ...",https://ia.media-imdb.com/images/M/MV5BZTVmZWFjNjktZGU2NC00NDM5LWEwM2ItMTFmODk2N2FlYmI4XkEyXkFqcGdeQXVyODIzMzU2Mzk@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",21 Sep 2017,True,97 min,Brigsby Bear,movie,http://sonyclassics.com/brigsbybear/,"Kevin Costello, Kyle Mooney",2017,tt5805752,7.4,"9,012"
220,"Ranbir Kapoor, Katrina Kaif, Saswata Chatterjee, Chitrak Bandyopadhyay",7 wins & 12 nominations.,"$854,064",India,N/A,Anurag Basu,,"Action, Adventure, Comedy",Hindi,N/A,"Join Jagga, a gifted teenage detective, who along with a female companion, is on a quest to find his missing father.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMzc1MTQxNl5BMl5BanBnXkFtZTgwMDIzNzM3MjI@._V1_SX300.jpg,UTV Motion Pictures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",14 Jul 2017,True,161 min,Jagga Jasoos,movie,N/A,"Anurag Basu (story and screenplay), Amitabh Bhattacharya (dialogue), Debatma Mandal (dialogue), Samrat Chakraborty (dialogue), Anurag Basu (dialogue)",2017,tt4129428,6.5,"6,380"
221,"Andrew Garfield, Claire Foy, Ed Speleers, Tom Hollander",1 win & 3 nominations.,"$475,685",UK,02 Jan 2018,Andy Serkis,,"Biography, Drama, Romance",English,51,"The inspiring true love story of Robin and Diana Cavendish, an adventurous couple who refuse to give up in the face of a devastating disease. Their heartwarming celebration of human possibility marks the directorial debut of Andy Serkis.",https://ia.media-imdb.com/images/M/MV5BMTg1OTcxNjU1MV5BMl5BanBnXkFtZTgwMzcwMTQ3MzI@._V1_SX300.jpg,Bleecker Street / Participant Media.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",27 Oct 2017,True,118 min,Breathe,movie,N/A,William Nicholson (screenplay),2017,tt5716464,7.1,"8,527"
222,"Yifei Liu, Yang Yang, Chun Li, Jin Luo",1 win & 1 nomination.,"$485,457",China,N/A,"Anthony LaMolinara, Xiaoding Zhao",,Drama,Chinese,N/A,An immortal woman reconnects with a love from her past life.,https://ia.media-imdb.com/images/M/MV5BM2Q0Mjc4ZTUtOTM5Ny00YzhmLTg2OTYtOWRiMjQxMzY1YWEwXkEyXkFqcGdeQXVyNjg2NDE4MDU@._V1_SX300.jpg,Alibaba Pictures Group,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",11 Aug 2017,True,109 min,Once Upon a Time,movie,N/A,Qi Tang (novel),2017,tt6138688,5.7,811
223,"Hyun Bin, Hae-jin Yoo, Joo-Hyuck Kim, Hae-Young Lee",2 wins & 5 nominations.,"$475,618",South Korea,N/A,Sung-hoon Kim,,Action,Korean,N/A,"When a crime organization from North Korea crosses borders and enters South Korean soil, a South Korean detective must cooperate with a North Korean detective to investigate their whereabouts.",https://ia.media-imdb.com/images/M/MV5BNjQxNzgzZTctMzNlOC00ZDkxLTg5MGMtNTFhZGJjYTIzNzI1L2ltYWdlXkEyXkFqcGdeQXVyNDIzMTI4NDE@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",03 Feb 2017,True,125 min,Confidential Assignment,movie,N/A,N/A,2017,tt5606538,6.5,"1,135"
224,"Harris Dickinson, Madeline Weinstein, Kate Hodge, Neal Huff",7 wins & 14 nominations.,"$457,847",USA,21 Nov 2017,Eliza Hittman,,Drama,English,78,A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.,https://ia.media-imdb.com/images/M/MV5BZmZiM2RmMWUtNjcyZi00ZDcxLWE3ZjktY2VlYTk3Y2I0NTZjXkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,NEON,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",25 Jan 2018,True,98 min,Beach Rats,movie,http://beachratsfilm.com/,Eliza Hittman,2017,tt6303866,6.5,"4,810"
225,"Chao Deng, Eddie Peng, Liying Zhao, Zijian Dong",N/A,"$469,706",China,N/A,Han Han,,"Comedy, Drama, Fantasy",Mandarin,N/A,"In the near-death after an accident, a sports car driver time-travelled back to the 1990s to meet his severe father and never-seen mother in a small Chinese town.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzAxOGE2MjktYWVkNC00NDFjLTkxZWQtMTMwMjcyY2Y1MjA5L2ltYWdlXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg,China Lion Film Distribution,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",10 Feb 2017,True,102 min,Duckweed,movie,https://www.chinalionfilm.com/,Han Han,2017,tt6461514,6.5,660
226,"Anushka Sharma Kohli, Diljit Dosanjh, Suraj Sharma, Mehreen Pirzada",1 nomination.,"$459,391",India,N/A,Anshai Lal,,"Comedy, Drama, Fantasy",Hindi,N/A,"A man must marry a tree to ward off threats to his love-life, but the tree turns out to have more spirit than the man bargained for.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjM1NDYyOGItZGYzNi00ZDkwLWFiMDItYTAzYWQ0YjZhMDIyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Clean Slate Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",24 Mar 2017,True,138 min,Phillauri,movie,N/A,Anvita Dutt,2017,tt5502766,6.1,"2,591"
227,"Donnie Yen, Andy Lau, Philip Keung, Wilfred Lau",N/A,"$456,854","Hong Kong, China",23 Jan 2018,"Jason Kwan, Jing Wong",,"Action, Biography, Crime","Cantonese, English, Thai, Teochew",N/A,"An illegal immigrant from Mainland China sneaks into corrupt British-colonized Hong Kong in 1963, transforming himself into a ruthless and emerging drug lord.",https://images-na.ssl-images-amazon.com/images/M/MV5BODU3ZmY1NGYtYmJhZS00NWE0LWJlODMtOGM4Nzk0ZjAxM2UxXkEyXkFqcGdeQXVyMTc3MjY3NTY@._V1_SX300.jpg,Well Go USA Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",28 Sep 2017,True,128 min,Chasing the Dragon,movie,http://www.wellgousa.com/theatrical/chasing-the-dragon,Jing Wong,2017,tt6015328,7.0,"1,500"
228,"Omar Chaparro, Jessica Cediel, Cristián de la Fuente, Jey Mammon",N/A,N/A,Peru,N/A,"Alex Orrelle, Eduardo Schuldt",,"Animation, Adventure, Comedy","Spanish, English",N/A,Condorito embarks in a hilarious adventure to save the planet and his loved ones from an evil alien.,https://ia.media-imdb.com/images/M/MV5BNDllZmI3YjgtZDMwNS00ZjkyLWJkNWItOWY3YmJjZTA0MWUzXkEyXkFqcGdeQXVyNTkwMDEyMTY@._V1_SX300.jpg,Pantelion Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",12 Jan 2018,True,88 min,Condorito: The Movie,movie,N/A,"Rodrigo Moraes, Martín Piroyansky, Ishai Ravid",2017,tt4494382,5.2,461
229,"Ryan Gosling, Rooney Mara, Michael Fassbender, Natalie Portman",8 nominations.,"$421,856",USA,04 Jul 2017,Terrence Malick,,"Drama, Music, Romance",English,54,"Two intersecting love triangles. Obsession and betrayal set against the music scene in Austin, Texas.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1MTg0MzEyOF5BMl5BanBnXkFtZTgwNzk4Mjk0MTI@._V1_SX300.jpg,Broad Green Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",17 Mar 2017,True,129 min,Song to Song,movie,http://www.songtosongmovie.com/,Terrence Malick,2017,tt2062700,5.8,"11,955"
230,"Sidharth Malhotra, Jacqueline Fernandez, Darshan Kumar, Hussain Dalal",N/A,"$407,213",India,N/A,"Krishna D.K., Raj Nidimoru",,"Action, Comedy, Thriller",Hindi,N/A,"Gaurav, a simple hard working guy for a white collar job visits Mumbai for a meeting where his doppelganger is about to bring chaos in his life.",https://ia.media-imdb.com/images/M/MV5BMDFkMjlhM2ItZGVjYy00YzAyLWFmMjEtNDM5OGNmODFmMzhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,Fox Star India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",25 Aug 2017,True,145 min,A Gentleman,movie,N/A,"Raj Nidimoru (story), Krishna D.K. (story), Sita Menon (story), Raj Nidimoru (screenplay), Krishna D.K. (screenplay), Sumit Batheja (dialogue)",2017,tt5613834,6.4,"3,728"
231,"Armie Hammer, Geoffrey Rush, Clémence Poésy, Tony Shalhoub",1 nomination.,N/A,UK,N/A,Stanley Tucci,,"Biography, Comedy, Drama","English, French, Italian",77,The story of Swiss painter and sculptor Alberto Giacometti.,https://ia.media-imdb.com/images/M/MV5BMjM0Nzk3NDE5OF5BMl5BanBnXkFtZTgwNjQyODA5NDM@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",23 Mar 2018,True,90 min,Final Portrait,movie,http://sonyclassics.com/finalportrait/,Stanley Tucci,2017,tt4494718,6.3,"1,487"
232,"Heather Beers, Yvonne D Bennett, Tatum Chiniquy, Scarlett Hazen",N/A,"$408,363",USA,N/A,T.C. Christensen,,Drama,English,N/A,A teenage girl copes with her diagnosis of terminal juvenile Batten disease.,https://images-na.ssl-images-amazon.com/images/M/MV5BNWE0YTJhNjgtYWZkOC00NDYxLWIyMTctODVjNzdmNjc0ZWVjXkEyXkFqcGdeQXVyNjk4MjM0NzI@._V1_SX300.jpg,Purdie Distribution,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",02 Jun 2017,True,92 min,"Love, Kennedy",movie,N/A,T.C. Christensen,2017,tt6261048,6.3,173
233,"Pekka Strang, Seumas F. Sargent, Chris Myland, Alf Myreen",2 wins & 9 nominations.,"$323,048","Finland, Sweden, Denmark, Germany, Iceland, USA",06 Feb 2018,Dome Karukoski,,"Biography, Drama","Finnish, German, English",56,"Award-winning filmmaker Dome Karukoski brings to screen the life and work of artist Touko Valio Laaksonen (aka Tom of Finland), one of the most influential and celebrated figures of twentieth century gay culture.",https://ia.media-imdb.com/images/M/MV5BMTY5NjM3ODI1OV5BMl5BanBnXkFtZTgwNzcyMDM1MzI@._V1_SX300.jpg,Kino Lorber,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",24 Feb 2017,True,115 min,Tom of Finland,movie,http://tof.fi/,"Aleksi Bardy (screenplay), Aleksi Bardy (story by), Dome Karukoski (story by), Mark Alton Brown (additional dialogue), Noam Andrews (Additional Storylines), Kauko Röyhkä (Additional Storylines), Mia Ylönen (Additional Storylines), Susanna Luoto (consultant)",2017,tt5226984,6.9,"2,857"
234,"Nicholas Hoult, Kevin Spacey, Victor Garber, Hope Davis",N/A,"$354,363",USA,02 Jan 2018,Danny Strong,,"Biography, Drama, Romance",English,46,"The life of celebrated but reclusive author, J.D. Salinger, who gained worldwide fame with the publication of his novel, ""The Catcher in the Rye"".",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDQ2ODI0M15BMl5BanBnXkFtZTgwMDY0NDYxMzI@._V1_SX300.jpg,IFC Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",15 Sep 2017,True,106 min,Rebel in the Rye,movie,N/A,"Danny Strong, Kenneth Slawenski (book)",2017,tt4986134,6.6,"3,281"
235,"Jackie Chan, Disha Patani, Amyra Dastur, Aarif Rahman",N/A,N/A,"China, India, Nepal",N/A,Stanley Tong,,"Action, Adventure, Comedy","Mandarin, English",50,Two professors team up to locate a lost treasure and embark on an adventure that takes them from a Tibetan ice cave to Dubai to a mountain temple in India.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTAxZTQ4MmMtNDU2OS00NGRhLTllMmItZDQwODZlNTdjYzQyL2ltYWdlXkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",28 Jan 2017,True,107 min,Kung Fu Yoga,movie,N/A,Stanley Tong,2017,tt4217392,5.3,"5,821"
236,"Shraddha Kapoor, Naseeruddin Shah, Aditya Roy Kapoor, Kitu Gidwani",N/A,"$345,872",India,N/A,Shaad Ali,,"Drama, Romance",Hindi,N/A,"Adi and Tara move to Mumbai to pursue their dreams. A chance meeting sparks off a heady, no strings attached romance until their careers pull them apart. Will ambition prevail over matters of the heart?",https://ia.media-imdb.com/images/M/MV5BMWQ2ZjE4ZTMtYjNlOS00MmJmLTkzOWMtOWMwOTg4N2M4YWI5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,Madras Talkies,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",13 Jan 2017,True,135 min,OK Jaanu,movie,http://www.okjanu.com/,"Mani Ratnam (story and screenplay), Gulzar (dialogue)",2017,tt5764024,5.1,"2,756"
237,"Shinobu Terajima, Josh Hartnett, Kaho Minami, Kôji Yakusho",1 win & 6 nominations.,N/A,"Japan, USA",N/A,Atsuko Hirayanagi,,"Comedy, Drama","English, Japanese",N/A,"A lonely woman living in Tokyo decides to take an English class where she discovers her alter ego, Lucy.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjcwMDExOV5BMl5BanBnXkFtZTgwMjU4Njk2NDM@._V1_SX300.jpg,Film Movement,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",02 Mar 2018,True,95 min,Oh Lucy!,movie,http://ohlucyfilm.com/,"Atsuko Hirayanagi (based on the short film by), Boris Frumin, Atsuko Hirayanagi",2017,tt6343058,6.8,382
238,"Josh O'Connor, Gemma Jones, Harry Lister Smith, Ian Hart",Nominated for 1 BAFTA Film Award. Another 23 wins & 28 nominations.,N/A,UK,30 Jan 2018,Francis Lee,,"Drama, Romance",English,85,"Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an intense relationship that sets Johnny on a new path.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjRhYzk2NDAtYzA1Mi00MmNmLWE1ZjQtMDBhZmUyMTdjZjBiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,Samuel Goldwyn Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",25 Oct 2017,True,104 min,God's Own Country,movie,http://www.godsowncountryfilm.com/,Francis Lee,2017,tt5635086,7.7,"7,587"
239,"Takeshi Kaneshiro, Dongyu Zhou, Yi-zhou Sun, Ming Xi",4 nominations.,"$334,985",China,N/A,Derek Hui,,"Comedy, Drama, Romance",N/A,N/A,"An obsessive CEO of a company meets a ragged chef by chance. They are drawn closer together because of their love for delicacies, yet their personalities clash big time.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ4ZTU4NzQtMTc1ZC00NjYwLWJlMmEtOGNhNjdjNjM1ZWM4XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,Well Go USA Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",05 May 2017,True,106 min,This Is Not What I Expected,movie,N/A,"Joyce Chan, Yuan Li, Lan Bai Se (novel), Yimeng Xu",2017,tt6772874,6.6,648
240,"Zoey Deutch, Kathryn Hahn, Adam Scott, Dylan Gelula",1 nomination.,N/A,USA,N/A,Max Winkler,,Comedy,English,51,A sexually curious teen forms an unorthodox kinship with her mentally unstable stepbrother.,https://ia.media-imdb.com/images/M/MV5BYzViOTBmMGUtODBlMi00YzYzLThiM2MtOGFlMzZkNWU4NDRjXkEyXkFqcGdeQXVyODE0MDY3NzY@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '51/100'}]",16 Mar 2018,True,90 min,Flower,movie,N/A,"Alex McAulay, Matt Spicer, Max Winkler",2017,tt2582784,5.3,150
241,"Diane Kruger, Denis Moschitto, Numan Acar, Samia Muriel Chancrin",Won 1 Golden Globe. Another 13 wins & 17 nominations.,N/A,"Germany, France",N/A,Fatih Akin,,"Crime, Drama","German, Greek, English, Turkish",64,"Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",https://ia.media-imdb.com/images/M/MV5BODc2NTkyZjEtMTYxNC00YTJmLTgzZjMtNTVmOTZmNDBhMjQ5XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",27 Dec 2017,True,106 min,In the Fade,movie,N/A,"Fatih Akin (written for screen by), Hark Bohm (author)",2017,tt5723272,7.2,"8,643"
242,"Chengpeng Dong, Coulee Nazha",N/A,"$115,524",China,N/A,Chengpeng Dong,,"Comedy, Music",Mandarin,N/A,A young musician from a small town in China tries to save his town's treasured Rock Park by organizing a charity rock concert.,https://images-na.ssl-images-amazon.com/images/M/MV5BNmNhNDk2OWItZjc3Zi00N2I1LTkzNzUtNGE0ODgyMjM4Y2VkXkEyXkFqcGdeQXVyODA5MzE0MzM@._V1_SX300.jpg,Well Go USA Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",06 Oct 2017,True,140 min,City of Rock,movie,http://www.wellgousa.com/theatrical/city-of-rock,Chengpeng Dong,2017,tt7339584,6.3,52
243,"Saara Chaudry, Soma Chhaya, Noorin Gulamgaus, Laara Sadiq",Nominated for 1 Oscar. Another 12 wins & 41 nominations.,"$228,056","Ireland, Canada, Luxembourg",06 Mar 2018,Nora Twomey,,"Animation, Drama, Family",English,76,A headstrong young girl in Afghanistan disguises herself as a boy in order to provide for her family.,https://ia.media-imdb.com/images/M/MV5BMWM2MzQ4YTAtMTBkZS00ODA1LWFmNTEtMjEwNzk3ZGJiZDc3XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",17 Nov 2017,True,94 min,The Breadwinner,movie,N/A,"Anita Doron (screenplay), Deborah Ellis (screen story), Deborah Ellis (based on the book by)",2017,tt3901826,7.6,"6,384"
244,"Isabelle Huppert, Jean-Louis Trintignant, Mathieu Kassovitz, Fantine Harduin",5 nominations.,"$83,292","France, Austria, Germany",N/A,Michael Haneke,,Drama,"French, English",72,A drama about a family set in Calais with the European refugee crisis as the backdrop.,https://ia.media-imdb.com/images/M/MV5BOGUwYjU2NjEtMmRhYy00ODVmLWE1YmMtNzY1OGEzOWI4ZWRkXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,Les Films du Losange,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",22 Dec 2017,True,107 min,Happy End,movie,N/A,Michael Haneke,2017,tt5304464,6.9,"5,267"
245,"Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna, Mandira Bedi",2 nominations.,N/A,India,N/A,Abhay Chopra,,"Mystery, Thriller",Hindi,N/A,A detective seeks out the truth between two different stories of a crime scene.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDc5NzYzNl5BMl5BanBnXkFtZTgwMDQ0Mjc3MzI@._V1_SX300.jpg,Red Chillies Entertainments,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",03 Nov 2017,True,105 min,Ittefaq,movie,N/A,"Abhay Chopra, Shreyas Jain, Nikhil Mehrotra",2017,tt6692354,7.3,"4,841"
246,"Baoqiang Wang, Yan Liu, Bai-Ke, Vikramjeet Virk",N/A,"$292,662","China, India",N/A,Baoqiang Wang,,"Action, Comedy","Mandarin, English",N/A,"In an effort to save his house, a man accompanies the son of a recently deceased CEO to India to recover his will.",https://images-na.ssl-images-amazon.com/images/M/MV5BMmVlNGZmNmUtYWY0Yi00MmQ2LWFlMzQtNWUxZjM3M2M2ZDEyXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg,China Lion Film Distribution,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",27 Jan 2017,True,99 min,Buddies in India,movie,http://www.ChinaLionFilm.com,Baoqiang Wang,2017,tt6152908,3.7,172
247,"Jason Flemyng, David Essex, Amanda Root, Shabana Azmi",12 wins.,N/A,"UK, India, USA",N/A,Kavi Raz,,"Drama, History","English, Panjabi",26,"'The Black Prince' is a story of Queen Victoria and the Last King of Punjab, Maharajah Duleep Singh. His character as it evolves, torn between two cultures and facing constant dilemmas as a result. His relationship with Queen Victoria will be the most impactful relationship in the film, the Queen representing the English culture he was drawn into. The Black Prince begins a lifelong struggle to ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTNkZWJhNDYtZDhkZC00MGNmLWIzY2YtMDU0YmVhZjBhMDU4XkEyXkFqcGdeQXVyMjg1MjM0Njc@._V1_SX300.jpg,Brillstein Entertainment Partners,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",21 Jul 2017,True,118 min,The Black Prince,movie,http://www.theblackprince.com/,Kavi Raz,2017,tt3962984,7.8,654
248,"Lake Bell, Ed Helms, Mary Steenburgen, Paul Reiser",N/A,"$279,263",USA,N/A,Lake Bell,,Comedy,English,43,An ensemble comedy about the meaning of matrimony.,https://ia.media-imdb.com/images/M/MV5BMTU0NDI2ODIzM15BMl5BanBnXkFtZTgwMDM5Mzc3MjI@._V1_SX300.jpg,The Film Arcade,R,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",01 Sep 2017,True,103 min,I Do... Until I Don't,movie,http://www.idountilidontmovie.com/,Lake Bell (screenplay),2017,tt3234084,4.5,557
